"","Date","DateTime","isCar","Municipality_Code","Reason","Weekday","Temperature","Precipitation","Holidays","Christmas_Holidays","Sport_Holidays","Easter_Holidays","Summer_Holidays","Autumn_Holidays","Count"
"766",2013-10-27,2013-10-27 18:37:00,"1","0123","Arson","söndag",12.3,1.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"767",2013-10-27,2013-10-27 21:03:00,"1","0180","Arson","söndag",12.4,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"768",2013-10-27,2013-10-27 23:14:00,"1","0180","Arson","söndag",12.4,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"769",2013-10-28,2013-10-28 00:47:00,"1","0180","Arson","måndag",10.9,12.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"770",2013-10-28,2013-10-28 22:31:00,"1","0180","Arson","måndag",10.9,12.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"771",2013-10-29,2013-10-29 02:48:00,"1","0126","Arson","tisdag",9.8,0.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"772",2013-10-29,2013-10-29 22:03:00,"1","0180","Arson","tisdag",10.1,0.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"773",2013-10-29,2013-10-29 23:10:00,"1","0180","Arson","tisdag",10.1,0.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"774",2013-10-30,2013-10-30 01:37:00,"1","0192","Arson","onsdag",8.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"775",2013-10-30,2013-10-30 02:42:00,"1","0163","Arson","onsdag",7.8,0.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"776",2013-10-31,2013-10-31 02:49:00,"1","0180","Arson","torsdag",7.3,1.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"777",2013-11-02,2013-11-02 00:27:00,"1","0136","Arson","lördag",5.6,0.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"778",2013-11-03,2013-11-03 00:39:00,"1","0117","Arson","söndag",5.8,6.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"779",2013-11-03,2013-11-03 03:11:00,"1","0117","Arson","söndag",5.8,6.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"780",2013-11-03,2013-11-03 05:49:00,"1","0127","Arson","söndag",5.5,7.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"781",2013-11-03,2013-11-03 19:38:00,"1","0136","Arson","söndag",5.8,8.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"782",2013-11-03,2013-11-03 19:44:00,"1","0191","Arson","söndag",5.2,7.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"783",2013-11-04,2013-11-04 03:00:00,"1","0163","Arson","måndag",5.8,12.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"784",2013-11-05,2013-11-05 00:07:00,"1","0180","Arson","tisdag",5.2,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"785",2013-11-05,2013-11-05 23:48:00,"1","0117","Arson","tisdag",5.1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"786",2013-11-06,2013-11-06 01:39:00,"1","0180","Arson","onsdag",4.1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"787",2013-11-06,2013-11-06 01:55:00,"1","0180","Arson","onsdag",4.1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"788",2013-11-07,2013-11-07 02:49:00,"1","0180","Arson","torsdag",4.3,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"789",2013-11-07,2013-11-07 03:35:00,"1","0180","Arson","torsdag",4.3,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"790",2013-11-08,2013-11-08 01:30:00,"1","0115","Arson","fredag",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"791",2013-11-09,2013-11-09 03:51:00,"1","0180","Arson","lördag",5.8,9.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"792",2013-11-10,2013-11-10 21:44:00,"1","0180","Arson","söndag",4.5,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"793",2013-11-11,2013-11-11 00:56:00,"1","0120","Arson","måndag",1.9,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"794",2013-11-11,2013-11-11 23:05:00,"1","0123","Arson","måndag",1.1,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"795",2013-11-12,2013-11-12 22:36:00,"1","0115","Arson","tisdag",5.6,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"796",2013-11-17,2013-11-17 01:50:00,"1","0180","Arson","söndag",5.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"797",2013-11-17,2013-11-17 04:22:00,"1","0123","Arson","söndag",4.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"798",2013-11-17,2013-11-17 22:39:00,"1","0180","Arson","söndag",5.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"799",2013-11-18,2013-11-18 23:06:00,"1","0127","Arson","måndag",5,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"800",2013-11-19,2013-11-19 04:23:00,"1","0180","Arson","tisdag",6.3,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"801",2013-11-19,2013-11-19 23:11:00,"0","0127","Arson","tisdag",6,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"802",2013-11-21,2013-11-21 12:42:00,"1","0120","Arson","torsdag",3.8,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"803",2013-11-21,2013-11-21 22:52:00,"1","0163","Arson","torsdag",3.1,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"804",2013-11-25,2013-11-25 22:13:00,"1","0180","Arson","måndag",-0.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"805",2013-11-27,2013-11-27 01:05:00,"1","0126","Arson","onsdag",6.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"806",2013-11-28,2013-11-28 02:39:00,"1","0180","Arson","torsdag",5.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"807",2013-11-28,2013-11-28 23:45:00,"1","0180","Arson","torsdag",5.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"808",2013-11-29,2013-11-29 00:19:00,"1","0123","Arson","fredag",-0.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"809",2013-11-30,2013-11-30 01:36:00,"1","0123","Arson","lördag",-2.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"810",2013-12-01,2013-12-01 00:53:00,"1","0180","Arson","söndag",4.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"811",2013-12-02,2013-12-02 02:35:00,"1","0180","Arson","måndag",1.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"812",2013-12-04,2013-12-04 01:23:00,"1","0180","Arson","onsdag",2.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"813",2013-12-04,2013-12-04 19:19:00,"1","0127","Arson","onsdag",2.2,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"814",2013-12-05,2013-12-05 21:55:00,"1","0139","Arson","torsdag",2.4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"815",2013-12-08,2013-12-08 00:13:00,"1","0183","Arson","söndag",-6.2,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"816",2013-12-08,2013-12-08 23:37:00,"1","0180","Arson","söndag",-5.6,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"817",2013-12-09,2013-12-09 01:50:00,"1","0180","Arson","måndag",-3,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"818",2013-12-14,2013-12-14 01:11:00,"1","0136","Arson","lördag",1.5,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"819",2013-12-14,2013-12-14 04:37:00,"1","0115","Arson","lördag",0.9,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"820",2013-12-15,2013-12-15 01:39:00,"1","0123","Arson","söndag",4.1,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"821",2013-12-15,2013-12-15 22:39:00,"1","0183","Arson","söndag",4.2,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"822",2013-12-16,2013-12-16 01:27:00,"1","0180","Arson","måndag",6,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"823",2013-12-16,2013-12-16 17:02:00,"1","0139","Arson","måndag",6.1,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"824",2013-12-19,2013-12-19 02:13:00,"1","0136","Arson","torsdag",4.2,4.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"825",2013-12-22,2013-12-22 01:49:00,"1","0128","Arson","söndag",5.7,0.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"826",2013-12-22,2013-12-22 04:12:00,"1","0180","Arson","söndag",6.1,0.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"827",2013-12-22,2013-12-22 05:08:00,"1","0136","Arson","söndag",5.4,0.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"828",2013-12-22,2013-12-22 22:45:00,"1","0180","Arson","söndag",6.1,0.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"829",2013-12-23,2013-12-23 03:18:00,"1","0180","Arson","måndag",4.6,2.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"830",2013-12-23,2013-12-23 19:14:00,"0","0180","Arson","måndag",4.6,2.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"831",2013-12-23,2013-12-23 23:26:00,"1","0180","Arson","måndag",4.6,2.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"832",2013-12-26,2013-12-26 00:00:00,"1","0183","Arson","torsdag",2.8,4.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"833",2013-12-26,2013-12-26 00:36:00,"1","0117","Arson","torsdag",2.9,3.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"834",2013-12-26,2013-12-26 20:59:00,"1","0136","Arson","torsdag",2.3,4.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"835",2013-12-26,2013-12-26 22:47:00,"1","0123","Arson","torsdag",2.6,3.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"836",2013-12-26,2013-12-26 22:51:00,"0","0183","Arson","torsdag",2.8,4.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"837",2013-12-27,2013-12-27 01:19:00,"1","0180","Arson","fredag",3.8,6.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"838",2013-12-27,2013-12-27 02:49:00,"1","0180","Arson","fredag",3.8,6.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"839",2013-12-27,2013-12-27 23:45:00,"1","0139","Arson","fredag",2.6,7.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"840",2013-12-28,2013-12-28 05:06:00,"1","0191","Arson","lördag",5.3,0.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"841",2013-12-28,2013-12-28 21:24:00,"1","0180","Arson","lördag",5.4,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"842",2013-12-29,2013-12-29 00:55:00,"1","0125","Arson","söndag",4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"843",2013-12-29,2013-12-29 02:52:00,"1","0127","Arson","söndag",3.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"844",2013-12-29,2013-12-29 03:03:00,"1","0180","Arson","söndag",4.2,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"845",2013-12-30,2013-12-30 23:31:00,"1","0180","Arson","måndag",3.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"846",2013-12-31,2013-12-31 03:59:00,"1","0180","Arson","tisdag",3.8,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"847",2014-01-01,2014-01-01 00:13:00,"1","0181","Arson","onsdag",2.7,0.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"848",2014-01-01,2014-01-01 01:45:00,"1","0180","Arson","onsdag",3,0.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"849",2014-01-01,2014-01-01 03:08:00,"1","0180","Arson","onsdag",3,0.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"850",2014-01-02,2014-01-02 21:02:00,"1","0181","Arson","torsdag",3.7,2.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"851",2014-01-02,2014-01-02 23:45:00,"1","0180","Arson","torsdag",4,1.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"852",2014-01-03,2014-01-03 02:02:00,"1","0180","Arson","fredag",4.1,2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"853",2014-01-03,2014-01-03 04:18:00,"1","0180","Arson","fredag",4.1,2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"854",2014-01-04,2014-01-04 19:35:00,"1","0180","Arson","lördag",4.7,1.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"855",2014-01-05,2014-01-05 01:41:00,"1","0180","Arson","söndag",2.8,1.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"856",2014-01-05,2014-01-05 01:43:00,"1","0117","Arson","söndag",2.6,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"857",2014-01-05,2014-01-05 06:52:00,"1","0117","Arson","söndag",2.6,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"858",2014-01-05,2014-01-05 22:33:00,"1","0180","Arson","söndag",2.8,1.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"859",2014-01-06,2014-01-06 02:57:00,"1","0180","Arson","måndag",4,1.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"860",2014-01-07,2014-01-07 01:11:00,"1","0180","Arson","tisdag",5.9,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"861",2014-01-08,2014-01-08 06:31:00,"0","0162","Arson","onsdag",6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"862",2014-01-09,2014-01-09 00:07:00,"1","0180","Arson","torsdag",5.5,13.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"863",2014-01-10,2014-01-10 03:04:00,"1","0117","Arson","fredag",-0.1,3.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"864",2014-01-10,2014-01-10 20:15:00,"1","0125","Arson","fredag",-0.5,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"865",2014-01-11,2014-01-11 01:37:00,"1","0128","Arson","lördag",-2.9,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"866",2014-01-11,2014-01-11 22:12:00,"1","0180","Arson","lördag",-2.8,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"867",2014-01-12,2014-01-12 06:08:00,"1","0184","Arson","söndag",-7.2,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"868",2014-01-13,2014-01-13 00:25:00,"1","0180","Arson","måndag",-7.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"869",2014-01-14,2014-01-14 22:52:00,"1","0123","Arson","tisdag",-6.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"870",2014-01-15,2014-01-15 04:13:00,"1","0184","Arson","onsdag",-5.6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"871",2014-01-15,2014-01-15 18:43:00,"0","0180","Arson","onsdag",-5.1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"872",2014-01-15,2014-01-15 20:36:00,"1","0126","Arson","onsdag",-5.1,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"873",2014-01-16,2014-01-16 03:17:00,"1","0180","Arson","torsdag",-4.3,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"874",2014-01-16,2014-01-16 21:13:00,"1","0180","Arson","torsdag",-4.3,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"875",2014-01-18,2014-01-18 03:53:00,"1","0180","Arson","lördag",-3.7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"876",2014-01-24,2014-01-24 02:56:00,"1","0180","Arson","fredag",-4.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"877",2014-01-25,2014-01-25 01:24:00,"1","0160","Arson","lördag",-4.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"878",2014-01-25,2014-01-25 02:33:00,"1","0180","Arson","lördag",-4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"879",2014-01-26,2014-01-26 00:31:00,"1","0123","Arson","söndag",-3.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"880",2014-01-29,2014-01-29 02:42:00,"1","0180","Arson","onsdag",-2.9,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"881",2014-01-30,2014-01-30 00:16:00,"1","0180","Arson","torsdag",-3.2,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"882",2014-01-30,2014-01-30 03:27:00,"1","0180","Arson","torsdag",-3.2,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"883",2014-01-31,2014-01-31 20:12:00,"1","0127","Arson","fredag",-4.1,7.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"884",2014-02-02,2014-02-02 18:47:00,"1","0127","Arson","söndag",1.4,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"885",2014-02-02,2014-02-02 19:38:00,"1","0188","Arson","söndag",1.2,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"886",2014-02-02,2014-02-02 23:29:00,"1","0127","Arson","söndag",1.4,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"887",2014-02-03,2014-02-03 10:49:00,"1","0180","Arson","måndag",1.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"888",2014-02-03,2014-02-03 21:37:00,"1","0180","Arson","måndag",1.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"889",2014-02-04,2014-02-04 00:24:00,"1","0180","Arson","tisdag",1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"890",2014-02-04,2014-02-04 03:10:00,"1","0123","Arson","tisdag",0.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"891",2014-02-05,2014-02-05 00:35:00,"1","0180","Arson","onsdag",1.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"892",2014-02-06,2014-02-06 01:22:00,"1","0180","Arson","torsdag",0.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"893",2014-02-08,2014-02-08 03:13:00,"1","0183","Arson","lördag",3,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"894",2014-02-09,2014-02-09 01:32:00,"1","0117","Arson","söndag",2.7,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"895",2014-02-11,2014-02-11 01:19:00,"1","0136","Arson","tisdag",0.9,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"896",2014-02-11,2014-02-11 02:46:00,"1","0180","Arson","tisdag",1.5,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"897",2014-02-11,2014-02-11 23:20:00,"1","0180","Arson","tisdag",1.5,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"898",2014-02-12,2014-02-12 01:11:00,"1","0127","Arson","onsdag",1.2,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"899",2014-02-12,2014-02-12 03:38:00,"1","0180","Arson","onsdag",1.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"900",2014-02-12,2014-02-12 20:23:00,"1","0183","Arson","onsdag",1.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"901",2014-02-13,2014-02-13 00:44:00,"1","0191","Arson","torsdag",1.2,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"902",2014-02-13,2014-02-13 02:05:00,"1","0163","Arson","torsdag",1.4,2.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"903",2014-02-14,2014-02-14 03:19:00,"1","0180","Arson","fredag",2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"904",2014-02-15,2014-02-15 01:09:00,"1","0136","Arson","lördag",2,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"905",2014-02-15,2014-02-15 04:46:00,"1","0180","Arson","lördag",2.4,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"906",2014-02-16,2014-02-16 03:41:00,"1","0127","Arson","söndag",3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"907",2014-02-19,2014-02-19 00:31:00,"1","0180","Arson","onsdag",-0.8,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"908",2014-02-19,2014-02-19 01:55:00,"1","0180","Arson","onsdag",-0.8,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"909",2014-02-19,2014-02-19 03:34:00,"1","0192","Arson","onsdag",0.1,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"910",2014-02-20,2014-02-20 02:22:00,"1","0123","Arson","torsdag",-0.6,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"911",2014-02-20,2014-02-20 21:32:00,"1","0180","Arson","torsdag",-0.1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"912",2014-02-21,2014-02-21 01:11:00,"1","0163","Arson","fredag",1.4,11.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"913",2014-02-21,2014-02-21 01:12:00,"1","0180","Arson","fredag",1.7,11.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"914",2014-02-21,2014-02-21 22:29:00,"1","0181","Arson","fredag",1.6,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"915",2014-02-22,2014-02-22 19:55:00,"1","0180","Arson","lördag",3.6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"916",2014-02-23,2014-02-23 23:11:00,"1","0180","Arson","söndag",5.4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"917",2014-02-25,2014-02-25 00:06:00,"1","0180","Arson","tisdag",3.3,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"918",2014-02-25,2014-02-25 00:13:00,"1","0183","Arson","tisdag",3.2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"919",2014-02-26,2014-02-26 00:59:00,"1","0117","Arson","onsdag",1.7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"920",2014-02-26,2014-02-26 01:14:00,"1","0163","Arson","onsdag",1.7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"921",2014-02-26,2014-02-26 04:22:00,"1","0180","Arson","onsdag",2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"922",2014-02-26,2014-02-26 17:11:00,"1","0188","Arson","onsdag",1.4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"923",2014-02-28,2014-02-28 00:43:00,"1","0180","Arson","fredag",2.5,0.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"924",2014-02-28,2014-02-28 22:08:00,"1","0183","Arson","fredag",2.4,0.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"925",2014-03-01,2014-03-01 05:36:00,"1","0117","Arson","lördag",1.8,0.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"926",2014-03-03,2014-03-03 21:18:00,"1","0180","Arson","måndag",2.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"927",2014-03-05,2014-03-05 03:27:00,"1","0180","Arson","onsdag",2.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"928",2014-03-05,2014-03-05 19:36:00,"1","0136","Arson","onsdag",1.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"929",2014-03-06,2014-03-06 22:35:00,"1","0180","Arson","torsdag",4.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"930",2014-03-07,2014-03-07 02:00:00,"1","0180","Arson","fredag",5.8,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"931",2014-03-08,2014-03-08 01:49:00,"1","0180","Arson","lördag",6.5,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"932",2014-03-08,2014-03-08 03:58:00,"1","0188","Arson","lördag",5.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"933",2014-03-09,2014-03-09 20:54:00,"1","0180","Arson","söndag",8.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"934",2014-03-10,2014-03-10 01:37:00,"1","0123","Arson","måndag",6.6,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"935",2014-03-14,2014-03-14 02:23:00,"1","0180","Arson","fredag",6.8,15.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"936",2014-03-14,2014-03-14 02:37:00,"1","0180","Arson","fredag",6.8,15.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"937",2014-03-15,2014-03-15 01:26:00,"1","0180","Arson","lördag",2.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"938",2014-03-16,2014-03-16 22:30:00,"1","0136","Arson","söndag",-0.6,5.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"939",2014-03-18,2014-03-18 02:06:00,"1","0180","Arson","tisdag",-0.1,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"940",2014-03-20,2014-03-20 00:09:00,"1","0123","Arson","torsdag",2.6,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"941",2014-03-20,2014-03-20 02:31:00,"1","0180","Arson","torsdag",3.1,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"942",2014-03-24,2014-03-24 00:39:00,"1","0180","Arson","måndag",3.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"943",2014-03-24,2014-03-24 03:31:00,"1","0183","Arson","måndag",3.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"944",2014-03-24,2014-03-24 04:28:00,"1","0180","Arson","måndag",3.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"945",2014-03-27,2014-03-27 00:57:00,"1","0180","Arson","torsdag",5.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"946",2014-03-27,2014-03-27 01:51:00,"1","0180","Arson","torsdag",5.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
